"annotation_id","annotator","created_at","id","lead_time","label","text","updated_at"
488,"1","2025-03-18T13:14:31.232892Z",488,30.93,"Negative","Оттон онно ханнык идэҕэ үөрэнэн, хайдах үлэҕэ киириэххин сөбүн туһунан элбэхтик кэпсээбэттэрэ.","2025-03-18T13:14:31.232971Z"
489,"1","2025-03-18T13:15:13.361883Z",489,38.831,"Neutral","Мин үөрэҕи бүтэрэр сылбар өлбүтэ.","2025-03-18T13:15:13.362545Z"
490,"1","2025-03-18T13:16:12.435471Z",490,57.674,"Neutral","СӨ баай-дуол, сир сыһыаннаһыыларын  миниистирин бастакы солбуйааччытынан  үлэлии олорон баайы-дуолу олохтоох бэйэни салайыныыга бэриллиитин үлэтин сүрүннэспитэ.","2025-03-18T13:16:12.435549Z"
491,"1","2025-03-18T13:16:20.140894Z",491,6.267,"Positive","Волейболист кыргыттар, художественнай гимнастикаҕа, путбуолга кыттааччыларбыт олус үчүгэйдик киирсэн тураллар.","2025-03-18T13:16:20.140974Z"
492,"1","2025-03-18T13:17:01.796926Z",492,40.048,"Neutral","Кинилэр иэс ылааччыны ымпыгар-чымпыгар тиийэ үөрэтэллэр.","2025-03-18T13:17:01.797006Z"
493,"1","2025-03-18T13:17:59.213662Z",493,55.878,"Neutral","Кылгас тохтобулга кураанах кэриэтэ платформаҕа биир оннук кураанах богуонтан хойутаабыт уоппускалаахтар саккыраһан тахсан, тустаах сирдэригэр тиэтэйэллэр.","2025-03-18T13:17:59.213741Z"
494,"1","2025-03-18T13:18:14.110438Z",494,13.525,"Positive","Стерх” бэстибээл гала-кэнсиэригэр дьон-сэргэ хас биирдии хамсаныыны, сюжет хас биирдии хаамыытын олус истиҥник, үөрэ-көтө ылыммыта.","2025-03-18T13:18:14.110524Z"
495,"1","2025-03-18T13:18:34.850440Z",495,18.834,"Neutral","Аны туран, олохтоох бэйэни салайыныыга кэккэ уратылар бааллар, холобур, нэһилиэнньэ мунньаҕынан быһаарыллар боппуруостар бааллар, киэҥ иһитиннэриигэ тахсар (публичные слушания) боппуруостара бааллар.","2025-03-18T13:18:34.850520Z"
496,"1","2025-03-18T13:19:18.648620Z",496,46.598000000000006,"Positive","Накыыннааҕы сир баайдаах сиргэ массыынаны өрөмүөннүүр силиэсэр үлэтэ – сир баайын хостуур тиэхиньикэ-массыына тохтоло суох үлэтин хааччыйарга кырата суох суолталаах тутаах идэ.","2025-03-18T13:20:39.715729Z"
497,"1","2025-03-18T13:22:18.668127Z",497,85.077,"Positive","Кини “Үрүччэ” ансаамбылы тэрийэн оҕолорго саха тылын сүмэтин иҥэрэн төрүт культурабыт сайдарыгар биир дьоһун кылаатын киллэрсибитэ.","2025-03-18T13:22:18.668286Z"
498,"1","2025-03-18T13:23:00.702759Z",498,39.73,"Positive","Биһиги хас биирдиилэригэр эрэнэбит”.","2025-03-18T13:23:00.702840Z"
499,"1","2025-03-18T13:24:36.893890Z",499,94.469,"Neutral","Холобур, билиҥҥитэ “дьиҥ­нээх эр киһи” уонна “дьиҥ­нээх эр” диэн өйдөбүллэр – “бу көмүскээччи” уонна “бу булааччы-талааччы, хааччыйааччы” – майгыннаһар эбит буоллахтарына, “дьиҥнээх дьахтар” уонна “дьиҥнээх ойох” диэн өйдө­бүллэр атын-атыттар уонна ардылара эмиэ атан иһэр кэриҥнээх.","2025-03-18T13:24:36.904038Z"
500,"1","2025-03-18T13:25:39.859511Z",500,61.012,"Neutral","Оччотугар учууталга үөрэҕи-билиини биэрэригэр быдан чэпчиир.","2025-03-18T13:25:39.859590Z"
